date,Item No.,Item Description,Warehouse Code,In Stock,Inventory UoM,company,department,unit cost
20/09/2017,MTGEN0000590,GENARAL - PVC WATER PIPE   20 MM 1/2 '',,8,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000675,GENARAL - WD 40,,8,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001640,GENARAL - WATER CLOSET,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001882,GENARAL - ALAN BOLT  8MM X 12mm,,24,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001884,GENARAL - ALAN BOLT  6MM X12mm,,14,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0002419,GENARAL-50mm SUCTION HOSE,,15,METRE,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000688,MECHANICAL - B - 124 BELT,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000792,MECHANICAL - BELT  A - 41,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000794,MECHANICAL - BELT  A - 82,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000873,MECHANICAL - BELT TEETH TYPE HTD600 -8M,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000891,MECHANICAL - GENERAL - CIRCULAR BLADE 110MM(O.D) X 43MM(I.D) X 2MM THICKNESS,,47,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000985,MECHANICAL - RUBBER SHEET WHITE  2'X1'X10MM (CORE 3 MACHINE),,6,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001042,MECHANICAL - TENSION CLIP  3''(TAPE SLITER MACHINE),,"2,675.00",NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001258,MECHANICAL - O RING ID25MMXOD32MMXTH3.5MM,,20,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001273,MECHANICAL - O RING ID56MMXOD62.5MMXTH3.25MM,,4,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001788,MECHANICAL - BEARING   1203-ETN- SKF,,3,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001801,"MECHANICAL - CARBON STEEL DIAMETER 19MM""",,750,MM,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001179,PNEUMATIC - (FLOW CONTROLER)  3/8''X6MM,,15,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001345,"PNEUMATIC - FLOW CONTROLER  1/4""X10MM",,31,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001814,PNEUMATIC - 12 X14 REDUCER,,7,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001820,PNEUMATIC - 10MM TEE,,6,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001829,MECHANICAL - BELT B 124,,4,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0001643,AUTOMOBILE- 1. 750 X 16 TYRE,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0001661,AUTOMOBILE-COMPLETE RING SET,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0001923,AUTOMOBILE-JAC 18’ GASKET  TAPPET COVER,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0002074,AUTOMOBILE- 12V 21/5W BULB (HELIX) – NO’S,,6,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0002123,AUTOMOBILE-ALTO K10 RAZER ( REAR ),,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0002478,GENARAL-Ø 2” GLOBE VALVE PN25 FLAUGER TYPE VALVE,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0001463,ELECTRICAL - BRAKE GLASS(FIRE),,3,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0001471,ELECTRICAL - CIRCUIT BREAKER 4 POLE 63A MCB,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0001471,ELECTRICAL - CIRCUIT BREAKER 4 POLE 63A MCB,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0001486,ELECTRICAL - FIRE ALARM INDICATOR,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000268,GENARAL -  ANCHOR BOLT   Ø10 MM X 65 MM,,4,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000322,GENARAL - ALAN BOLT  6 MM x 1/2 '',,67,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000331,GENARAL - ALLAN BOLT   8MM X 2 '',,36,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000386,GENARAL - DRILL BIT   3/16 (H.S.S),,5,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000386,GENARAL - DRILL BIT   3/16 (H.S.S),,14,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000390,GENARAL - DRILL BIT   8MM (H.S.S),,4,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000392,GENARAL - DRILL BIT  1/8 '' (H.S.S),,5,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000435,GENARAL - HEX HEAD BOLT   10 MMX 1 '',,66,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000510,GENARAL - PVC  ELBOW  DOWN PIPE  110 MM,,3,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000574,GENARAL - PVC T SOCKET   40 MM,,13,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000610,GENARAL - SCREW  1 '',,9,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000650,GENARAL - TESSA MAUNTING TAPE,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000650,GENARAL - TESSA MAUNTING TAPE,,9,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001413,"GENERAL - GI BALL VALE 1""",,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001428,GENERAL - GRUB SCREW 6MMX10MM,,5,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001436,"GENERAL - HEX HEAD BOLT 6MMX2""",,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001450,GENERAL - RHEOMIX 721 PLASTER MIXTER,,3,LETTER,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001901,GENERAL -  HEAD BOLT 10MMX25MM,,56,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001908,GENARAL -  ALLAN BOLT  4 MM X 35 MM,,7,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000795,MECHANICAL - BELT  A- 38,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000796,MECHANICAL - BELT  A23,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000872,MECHANICAL - BELT TEETH TYPE 439L,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001039,MECHANICAL - TENSION  SPRING 5MM (O.D)X3.5MM (I.D)X7.5MM LENGTH(TAPE SLITER MACHINE),,"5,040.00",NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001247,MECHANICAL - O RING ID120MMXOD130MMXTH5MM,,4,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001248,MECHANICAL - O RING ID125MMXOD130MMXTH4MM,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001252,MECHANICAL - O RING ID16MMXOD21MMXTH3MM,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001269,MECHANICAL - O RING ID43MMXOD51MMXTH4MM,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001289,MECHANICAL - OIL SEPARATER 1625165754 (BLT 70 COMPRESOR BOI),,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001553,MECHANICAL -RADIATOR COOLANT (CX – HAVOLINE XLI CONCENTRATE) LTR 01,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001787,MECHANICAL - BEARING   6002 ZZ DND,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001304,PNEUMATIC -  REDUSING SHOCKET 12MMX10MM,,14,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0001626,AUTOMOBILE- 95 AMP BATTERY ( R),,3,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0002032,AUTOMOBILE- MARUTI K 10  R/S TAIL LIGHT,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0002433,AUTOMOBILE-JX 0814 OIL FILTER (FORK LIFT ),,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0002488,GENARAL-Ø 50.8 mm M/S SHAFT,,350,MM,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0002590,AUTOMOBILE- TCM - CLUTCH PLATE,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0000043,ELECTRICAL - CONNECTOR BAR 25 A  380 V,,8,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0000113,ELECTRICAL - MCB 1 POLE  6 A,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0000155,ELECTRICAL - RELAY BASE ROUND  PIN 11  BOTTOM VIEW,,6,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0000163,ELECTRICAL - RELAY SQUARE PIN  8 PIN - 220 / 240 V,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0002117,ELECTRICAL -  LED BULBE 230V 35W  THREAD TYPE (BRAND NAME GREEN),,4,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTFUL0002120,FUEL & LUBRICANT- DS 10 OIL LTR 05,,10,LITER,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000259,GENARAL -  ALLAN BOLT Ø8MM X 30 MM,,21,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000324,GENARAL - ALAN BOLT  10 MM x 1/2'',,81,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000326,GENARAL - ALLAN BOLT   10 X 1 1/2 '',,45,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000461,GENARAL - HOSE CLIP  WIRE TYPE 1/2 '',,10,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000666,GENARAL - WALL PLUG  NO 6,,200,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001357,GENARAL - DRILL BIT 4.2MM (HSS),,6,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001367,GENARAL - HAMMER TINKER,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001374,"GENARAL - PVC CONDUTE TEE 1/3"" 25MM",,20,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001393,"GENERAL - ALLON BOLT 8MMX3/4""",,35,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001417,"GENERAL - GI TAP 1/2""",,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001426,GENERAL - GRUB SCREW 5MMX16MM,,5,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001441,GENERAL - NUT 10MM,,11,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001444,GENERAL - PAINT ZINC PHOSPHATE PRIMER RED,,1,LETTER,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001591,GENARAL - FLAT IRON 25 MM X 3 MM,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001629,GENARAL - CUTTING WEEL 1MM 4’’,,5,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001629,GENARAL - CUTTING WEEL 1MM 4’’,,48,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001846,"GENARAL - ROOFING SHEET (BLUE COLOUR) THICKNESS -0 .47MM""",,24,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001878,"GENERAL - GRUB SCREW 1/2""X1/2""",,4,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001896,GENARAL -  HEAD BOLT  5 MM X 40mm,,4,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0002254,GENERAL - LATH MACHINE LEVELING PAD SET,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0002257,GENERAL - LATH MACHINE FY-125 CHINA BRAND TOOL POST GRINDER,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0002274,GENERAL - FLEXIBLE CABLE 1.5MM 9 CORE,,8,METRE,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000828,MECHANICAL - BELT  B69,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000836,MECHANICAL - BELT  HOPPER 50 MM X 2438MM,,18,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000889,"MECHANICAL - GENERAL - CIRCULAR BLADE 105MM(O.D)X70MM(I.D)X1.2MM THICKNESS ANGLE TYPE,INNER GRUE",,43,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001033,MECHANICAL - TEFLON TUBE LENGTH  600MM  20MM (I.D)  25MM (O.D)THICKNESS  2.5MM,,42,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001040,MECHANICAL - TENSION CLIP  1''(TAPE SLITER MACHINE),,"3,500.00",NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001229,"MECHANICAL - BELT HOPPER 106MMX122""",,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001235,MECHANICAL - GENERAL - CIRCULAR BLADE OD110MMXID65MMXTH1.2MM,,35,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001986,MECHANICAL -GEAR WHEEL 27 T,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0002088,MECHANICAL - DOCTOR BLADE 10MM X 100 M X 0.15 MM,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001121,PNEUMATIC - T SOCKET  14 MM,,7,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001176,PNEUMATIC -  (FLOW CONTROLER)  1/4''X6MM,,20,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001338,PNEUMATIC -  Y CONECTOR 6MM,,47,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0002227,"PNEUMATIC - QUICK EXHAUST VALVE CHELIC BRAND(QE-803) 3/8""",,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001783,MECHANICAL - BEARING   7009 LLU NTN,,3,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001790,MECHANICAL - BEARING   2205 ETN -SKF,,9,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001795,MECHANICAL - BEARING   LBE20 UU OP1 -IKO,,4,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001299,"PNEUMATIC - FLOW CONTROLER 1/2""X12MM",,10,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001178,PNEUMATIC - QSC SPEED CONTROLER (FLOW CONTROLER)  (1/8''X6MM TUBE),,18,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001314,"PNEUMATIC -  STUD CONECTING ELBOW 1/2""x6mm",,32,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001347,PNEUMATIC - FLOW CONTROLER  3/8''X12MM,,23,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001816,PNEUMATIC - 3/8 X 14 STUD CONNECTOR,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001824,MECHANICAL - BELT A 80,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTPNM0001828,MECHANICAL - BELT B 60,,4,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0001964,AUTOMOBILE- OIL FILTER C 932 - VIC,,4,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0002071,AUTOMOBILE-  24V  5W BULB,,10,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0002079,AUTOMOBILE- OIL FILTER C 1515,,3,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0000021,ELECTRICAL - BULB HOLDER  PIN TYPE PENDENT HOLDER,,8,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0000021,ELECTRICAL - BULB HOLDER  PIN TYPE PENDENT HOLDER,,28,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0000028,ELECTRICAL - CABEL TIE 2.5 MM x 150 MM,,453,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0000181,ELECTRICAL - SMOKE DETECTOR AUTO ELECTRIC,,8,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0001531,ELECTRICAL - THERMAL OVERLOAD RELAY 8-12.5A (SEMON BOILER),,1,nos,Western Paper Industries ,STORES,0
20/09/2017,MTELC0002000,ELETRICAL - M.C.B 4P 40A,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTFUL0002352,FUEL & LUBRICANT- CORONA OIL S3 R 68,,18,LITER,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000352,GENARAL - BRILIAN WHITE,,80,LITRE,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000465,GENARAL - LOCK BIRD,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000465,GENARAL - LOCK BIRD,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000488,GENARAL - OIL HAND GUN,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000518,GENARAL - PVC BEND   63 MM 1000 TYPE,,9,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000526,GENARAL - PVC CLIP  50 MM / 1 1/2 '',,20,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000540,"GENARAL - PVC FORCET SCOKET  32 MM 1""",,10,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000573,GENARAL - PVC T SOCKET   32 MM X 20 MM,,9,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000652,GENARAL - THREAD BAR  10 MM,,5,FEET,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000652,GENARAL - THREAD BAR  10 MM,,34,FEET,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000678,GENARAL -OIL PRIMMER - RED,,2,LITER,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000678,GENARAL -OIL PRIMMER - RED,,16,LITER,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001373,"GENARAL - PVC BALL VALVE 3""",,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001427,GENERAL - GRUB SCREW 5MMX8MM,,8,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001610,GENARAL - MULTIBOND  250ML (NO444),,8,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001610,GENARAL - MULTIBOND  250ML (NO444),,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001881,GENARAL - ALAN BOLT  10 MM X 12mm,,55,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001939,"GENERAL - CASTER WHEEL  ROTATABLE 6""X2""",,4,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0002233,GENARAL -CORE BED 76 MM,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0002456,"GENERAL -OIL FILTER (COMMINS 3937743,MODEL- LF 3959)",,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000784,MECHANICAL - BELT   RAF 2350,,3,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000799,MECHANICAL - BELT  A35,,6,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000800,MECHANICAL - BELT  A37,,3,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000825,MECHANICAL - BELT  B58,,3,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000847,MECHANICAL - BELT A- 28,,7,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000888,MECHANICAL - GENERAL -CIRCULAR BLADE 100MM (O.D) X 60 MM(I.D)TH 1.2 MM  TAPER TYPE INNER GRUE,,23,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000895,"MECHANICAL - CIRCULAR BLADE 250MM(O.D) X25.4 MM(I.D)X 2.3 MM THICKNESS  EQUAL TAPER ,",,3,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000901,MECHANICAL - GENERAL - COUPLIN STEEL  H.R.C 90 (BOILER MACHINE),,3,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000935,MECHANICAL - MAYER BAR NO 22,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000940,MECHANICAL - NYLONE ROD   2'',,5,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000970,MECHANICAL - PULSE PUMP RUBBER COVERD  STEEL BALL Ø 41.8 (O.D),,28,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001012,MECHANICAL - SPRING  ID53MM X OD61MM X LEN57MM,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0002313,AUTOMOBILE-145/70/R12  TYRE,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0002481,GENARAL-2 ½” – 2” WELDABLE SEAMLESS REDUCER,,4,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0000098,ELECTRICAL - INDICATOR WITH PUSH BUTTON SWITCH  RED,,4,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0000134,ELECTRICAL - PLUG BASE  13 A  SQUARE PIN (250V)SWITCHED SOCKET OUTLET,,17,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0000134,ELECTRICAL - PLUG BASE  13 A  SQUARE PIN (250V)SWITCHED SOCKET OUTLET,,14,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0000141,ELECTRICAL - POTENTIOMETER   1K,,6,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0000194,ELECTRICAL - SWITCH 1 GANG  10 A 250V,,14,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0000194,ELECTRICAL - SWITCH 1 GANG  10 A 250V,,17,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0000203,ELECTRICAL - TEMPERATURE CONTROLLER AKT412200,,7,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0001507,ELECTRICAL - POTENTOMETER 5K,,4,nos,Western Paper Industries ,STORES,0
20/09/2017,MTELC0002054,ELECTRICAL -  I R   HETER  750W  230 V  LENGTH  490 MM   DIAMETER  15 MM,,5,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000250,GENARAL -  ALLAN BOLT   Ø10 MM X 20 MM,,30,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000294,GENARAL -  HOSE CLIP  BAND TYPE  2'',,28,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000296,GENARAL -  HOSE CLIP  BAND TYPE  25 MM-20MM,,10,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000335,GENARAL - ANCHOR BOLT  12 MM  4 '',,10,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000403,GENARAL - FLAT WASHER   12 MMX25MM,,27,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000405,"GENARAL - FLEXBLE HOSE  BEDA SHOWER  1 1/2""",,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000405,"GENARAL - FLEXBLE HOSE  BEDA SHOWER  1 1/2""",,5,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000468,GENARAL - NAIL 2'',,0.2,KG,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000535,GENARAL - PVC ELBOW   40 MM,,3,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0000663,GENARAL - WALL PLAG   No 6 (FISHER),,24,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001376,"GENARAL - PVC ENDCAP 1""",,10,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001410,"GENERAL - GATE VALE 1/2""",,4,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001419,"GENERAL - GI UNION 3/4""",,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001422,GENERAL - GRUB SCREW 10MMX15MM,,37,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001592,GENARAL - G.I. BOX BAR 1'' X 1'' (3.0MM),,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001931,GENARAL -  PLYWOOD DOOR 2.5' X 7',,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0001998,GENARAL - BRONZE BUSH  OD 76 MM X ID 44 MM,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTGEN0002250,GENERAL - LATH MACHINE THREAD DIAL,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000809,MECHANICAL - BELT  A65,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000819,MECHANICAL - BELT  B -26,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000892,"MECHANICAL - GENERAL - CIRCULAR BLADE 120MM(O.D) X55 MM(I.D)X 2 MM THICKNESS EQUAL TAPER ,",,13,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0000948,MECHANICAL - AIR OIL SPARATOR 1625.1657.12 (BLT 40 COMPRESOR SINTHAWATHA),,3,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001001,MECHANICAL - SILICONIZED TAPE   50 MM X 50M,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001019,MECHANICAL - STEEL COVER SLEEAVE 42.5MM X 52.5 MM X 2.5 MM(BAIL MACHINE),,25,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001038,MECHANICAL - TEFLONE TUBE   OTDM 25 mm X INDM 67 mm TH5MM,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001233,MECHANICAL - BELT TEETH 940 HTD-5m-38,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001260,MECHANICAL - O RING ID28MMXOD30MMXTH3.5MM,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTMEC0001271,MECHANICAL - O RING ID48MMXOD54MMXTH3MM,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0001606,AUTOMOBILE-MITSUBISHI 4D32 CLUTCH BEARING,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0001662,AUTOMOBILE-DRAIN VALVE   450*2,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0001686,AUTOMOBILE-ISUZU  - ELF BRAKE PAD SET,,1,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTAUT0001689,AUTOMOBILE-12 V 120AH BATTERY,,2,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0000042,ELECTRICAL - CONNECTOR BAR 15 A 380 V,,5,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0001465,ELECTRICAL - BULB LED 9W PIN TYPE,,13,NOS,Western Paper Industries ,STORES,0
20/09/2017,MTELC0002019,ELECTRICAL -  LENGTH COUNTERSENSOR  VAC/N - 489A,,1,NOS,Western Paper Industries ,STORES,0
